review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_rating,review_scores_cleanlinessnan,review_scores_checkinnan,review_scores_communicationnan,review_scores_locationnan,review_scores_ratingnan
4.93,4.98,4.95,4.85,4.97,0,0,0,0,0
4.0,5.0,5.0,4.5,4.5,0,0,0,0,0
4.0,4.5,5.0,3.0,4.5,0,0,0,0,0
4.9,4.95,4.97,4.89,4.8,0,0,0,0,0
5.0,5.0,5.0,4.83,4.92,0,0,0,0,0
4.79,4.78,4.92,4.8,4.73,0,0,0,0,0
4.93,4.83,4.87,4.87,4.85,0,0,0,0,0
5.0,4.94,5.0,5.0,5.0,0,0,0,0,0
4.88,5.0,4.98,4.68,4.87,0,0,0,0,0
4.9,5.0,5.0,4.9,5.0,0,0,0,0,0
5.0,5.0,5.0,4.81,4.89,0,0,0,0,0
4.1,4.67,4.7,4.97,4.33,0,0,0,0,0
4.83,4.96,5.0,4.96,5.0,0,0,0,0,0
4.8,4.93,4.96,4.97,4.79,0,0,0,0,0
4.92,4.96,4.96,4.96,4.84,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.77,4.82,4.79,4.46,4.56,0,0,0,0,0
4.89,4.84,4.86,4.6,4.74,0,0,0,0,0
4.89,5.0,5.0,4.44,4.56,0,0,0,0,0
4.8,4.92,4.89,4.77,4.69,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.87,4.96,4.96,4.97,4.83,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.92,4.88,4.92,4.75,4.92,0,0,0,0,0
4.8,5.0,4.6,5.0,4.4,0,0,0,0,0
4.83,5.0,4.83,4.67,4.83,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
5.0,4.79,4.93,4.71,4.79,0,0,0,0,0
4.0,5.0,5.0,5.0,4.5,0,0,0,0,0
4.8,4.8,5.0,5.0,5.0,0,0,0,0,0
4.86,5.0,5.0,4.43,4.71,0,0,0,0,0
5.0,4.88,4.88,4.75,4.88,0,0,0,0,0
4.73,4.87,4.87,4.6,4.73,0,0,0,0,0
5.0,5.0,5.0,4.67,5.0,0,0,0,0,0
4.88,4.91,4.96,4.91,4.77,0,0,0,0,0
4.94,5.0,4.97,4.79,4.91,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.25,4.0,4.0,4.5,3.5,0,0,0,0,0
4.79,5.0,5.0,4.85,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.85,4.95,4.95,4.84,4.84,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.88,4.89,4.87,4.29,4.72,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.67,5.0,4.83,4.83,4.5,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.76,4.75,4.78,4.9,4.68,0,0,0,0,0
4.88,5.0,5.0,4.97,4.94,0,0,0,0,0
4.52,4.77,4.8,4.79,4.5,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
3.67,4.0,4.11,4.22,4.22,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.78,4.78,4.89,5.0,4.67,0,0,0,0,0
4.97,4.94,5.0,4.89,4.95,0,0,0,0,0
4.0,4.35,4.59,4.76,4.06,0,0,0,0,0
4.71,4.92,4.88,4.96,4.75,0,0,0,0,0
4.94,4.95,4.93,4.94,4.9,0,0,0,0,0
4.67,4.83,4.5,5.0,4.33,0,0,0,0,0
4.82,5.0,4.96,4.71,4.86,0,0,0,0,0
3.95,4.6,4.5,4.0,4.15,0,0,0,0,0
4.61,4.95,4.96,4.87,4.75,0,0,0,0,0
4.93,4.93,4.93,4.87,4.93,0,0,0,0,0
4.82,4.91,4.73,4.91,4.45,0,0,0,0,0
4.52,4.72,4.75,4.96,4.54,0,0,0,0,0
4.75,4.99,4.99,4.97,4.87,0,0,0,0,0
4.95,4.95,5.0,4.86,4.97,0,0,0,0,0
5.0,4.67,4.67,4.33,5.0,0,0,0,0,0
4.83,4.75,4.63,4.94,4.63,0,0,0,0,0
5.0,5.0,4.94,4.53,4.72,0,0,0,0,0
4.48,4.65,4.6,4.62,4.27,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.76,4.93,4.93,4.89,4.84,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,4.91,4.96,4.78,4.91,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.95,5.0,5.0,4.82,5.0,0,0,0,0,0
4.3,4.63,4.62,4.9,4.4,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.82,4.88,4.84,4.85,4.77,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,4.94,5.0,4.94,4.83,0,0,0,0,0
4.62,4.88,4.9,4.42,4.72,0,0,0,0,0
4.89,5.0,5.0,5.0,5.0,0,0,0,0,0
4.84,4.95,4.92,4.77,4.81,0,0,0,0,0
5.0,5.0,5.0,4.6,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.5,5.0,5.0,5.0,4.5,0,0,0,0,0
3.71,4.48,4.43,4.48,4.19,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.67,4.77,4.77,4.81,4.6,0,0,0,0,0
4.68,4.81,4.68,4.48,4.56,0,0,0,0,0
4.88,4.93,4.96,4.63,4.85,0,0,0,0,0
4.8,5.0,5.0,4.8,4.8,0,0,0,0,0
4.87,5.0,5.0,4.84,4.81,0,0,0,0,0
3.0,4.14,4.57,3.43,3.14,0,0,0,0,0
4.18,4.81,4.78,5.0,4.27,0,0,0,0,0
4.81,4.19,4.13,4.93,4.31,0,0,0,0,0
3.56,4.88,4.56,4.88,3.89,0,0,0,0,0
4.96,4.98,4.99,4.92,4.95,0,0,0,0,0
3.75,5.0,4.33,4.33,4.0,0,0,0,0,0
4.53,4.73,4.85,4.99,4.44,0,0,0,0,0
4.81,4.91,4.94,4.71,4.82,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.46,4.46,4.31,4.69,4.15,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.6,4.71,4.76,4.82,4.39,0,0,0,0,0
4.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.97,4.86,4.86,4.72,4.84,0,0,0,0,0
4.91,4.82,4.91,4.91,4.91,0,0,0,0,0
4.31,4.92,4.62,4.38,4.77,0,0,0,0,0
4.46,4.87,4.87,4.67,4.67,0,0,0,0,0
4.05,4.86,4.91,4.14,4.5,0,0,0,0,0
4.45,4.69,4.68,4.77,4.38,0,0,0,0,0
4.98,4.99,4.98,4.73,4.96,0,0,0,0,0
4.95,4.94,4.93,4.78,4.89,0,0,0,0,0
4.81,5.0,5.0,4.68,4.86,0,0,0,0,0
4.78,4.83,4.94,4.56,4.56,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.67,4.83,5.0,4.83,4.83,0,0,0,0,0
5.0,5.0,4.95,4.86,4.95,0,0,0,0,0
5.0,4.96,5.0,4.8,5.0,0,0,0,0,0
4.97,4.97,4.97,4.92,5.0,0,0,0,0,0
4.99,4.97,4.95,4.76,4.95,0,0,0,0,0
4.69,4.81,4.85,4.69,4.73,0,0,0,0,0
4.84,4.97,4.99,4.85,4.86,0,0,0,0,0
4.89,4.94,4.92,4.91,4.89,0,0,0,0,0
4.86,4.87,4.77,4.49,4.55,0,0,0,0,0
2.0,5.0,5.0,5.0,4.0,0,0,0,0,0
5.0,5.0,5.0,4.5,5.0,0,0,0,0,0
5.0,4.99,4.99,4.82,4.98,0,0,0,0,0
4.23,4.85,4.74,4.49,4.47,0,0,0,0,0
5.0,4.67,5.0,4.33,4.67,0,0,0,0,0
4.77,4.88,4.82,4.73,4.49,0,0,0,0,0
4.72,4.88,4.9,4.83,4.76,0,0,0,0,0
4.9,4.94,4.94,4.74,4.85,0,0,0,0,0
4.57,4.74,4.71,4.97,4.61,0,0,0,0,0
4.81,4.93,4.96,4.89,4.93,0,0,0,0,0
4.84,4.93,4.97,4.75,4.8,0,0,0,0,0
3.5,5.0,5.0,4.2,4.0,0,0,0,0,0
4.89,4.94,5.0,4.5,5.0,0,0,0,0,0
4.94,4.96,4.94,4.58,4.87,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,4.89,4.89,4.89,4.56,0,0,0,0,0
4.92,4.97,4.99,4.95,4.92,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.7,4.81,4.86,4.81,4.72,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.89,5.0,5.0,4.89,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.13,4.75,4.5,4.88,4.13,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.76,4.84,4.89,4.59,4.71,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.91,4.38,4.85,5.0,4.79,0,0,0,0,0
4.84,4.72,4.76,5.0,4.92,0,0,0,0,0
5.0,4.31,4.63,4.94,4.63,0,0,0,0,0
4.59,4.84,4.77,4.71,4.33,0,0,0,0,0
4.61,4.87,4.98,4.69,4.87,0,0,0,0,0
4.72,4.88,4.87,5.0,4.78,0,0,0,0,0
4.5,5.0,4.83,3.8,4.43,0,0,0,0,0
4.87,4.81,4.84,4.61,4.72,0,0,0,0,0
4.82,4.95,4.93,4.83,4.87,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.43,4.86,4.29,3.71,4.43,0,0,0,0,0
4.5,5.0,5.0,4.75,5.0,0,0,0,0,0
4.66,4.74,4.58,4.74,4.4,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.67,4.33,4.67,4.0,0,0,0,0,0
3.72,4.58,4.72,4.5,4.22,0,0,0,0,0
4.25,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.79,4.7,4.76,4.62,4.68,0,0,0,0,0
4.8,4.4,4.4,4.6,4.4,0,0,0,0,0
4.69,4.66,4.8,4.53,4.33,0,0,0,0,0
4.85,4.82,4.77,4.75,4.88,0,0,0,0,0
4.5,5.0,5.0,5.0,5.0,0,0,0,0,0
4.91,4.85,4.93,4.59,4.85,0,0,0,0,0
4.67,4.67,5.0,4.33,4.67,0,0,0,0,0
4.88,4.95,4.84,4.61,4.81,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.94,5.0,4.94,4.88,4.88,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.8,5.0,4.95,4.9,4.93,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.73,4.95,4.95,4.6,4.67,0,0,0,0,0
4.94,4.95,4.96,4.75,4.78,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.88,5.0,5.0,4.88,5.0,0,0,0,0,0
3.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.15,4.82,4.66,4.71,4.26,0,0,0,0,0
4.7,4.87,4.87,4.81,4.66,0,0,0,0,0
4.95,4.95,4.98,4.95,4.88,0,0,0,0,0
4.91,4.92,4.91,4.66,4.83,0,0,0,0,0
4.9,4.95,4.96,4.72,4.8,0,0,0,0,0
4.39,4.88,4.93,4.46,4.61,0,0,0,0,0
4.96,4.99,5.0,4.74,4.93,0,0,0,0,0
4.76,4.83,4.7,4.51,4.48,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.94,5.0,4.47,5.0,0,0,0,0,0
4.96,5.0,5.0,4.8,4.96,0,0,0,0,0
4.91,4.82,4.91,4.74,4.74,0,0,0,0,0
4.83,4.83,4.91,4.89,4.66,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,4.67,5.0,0,0,0,0,0
4.82,5.0,4.97,4.56,4.68,0,0,0,0,0
4.96,5.0,4.95,4.77,4.91,0,0,0,0,0
5.0,5.0,5.0,4.67,5.0,0,0,0,0,0
4.87,4.93,4.95,4.67,4.9,0,0,0,0,0
4.91,4.91,4.95,4.66,4.86,0,0,0,0,0
4.98,4.95,4.98,4.81,4.9,0,0,0,0,0
4.33,4.55,4.9,5.0,4.62,0,0,0,0,0
5.0,4.831069160197588,5.0,4.73150141143259,5.0,0,1,0,1,0
4.91,4.91,5.0,4.73,4.64,0,0,0,0,0
4.92,4.98,4.98,4.85,4.96,0,0,0,0,0
4.84,4.82,4.78,4.68,4.73,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.91,5.0,5.0,4.73,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,5.0,1,1,1,1,0
4.89,4.98,4.95,4.89,4.93,0,0,0,0,0
4.59,4.87,4.95,4.69,4.49,0,0,0,0,0
4.82,5.0,5.0,5.0,4.91,0,0,0,0,0
4.62,4.36,4.69,5.0,4.62,0,0,0,0,0
4.66,4.83,4.83,4.9,4.66,0,0,0,0,0
4.86,4.95,4.61,4.63,4.8,0,0,0,0,0
4.17,4.67,4.67,4.5,4.17,0,0,0,0,0
4.97,4.98,4.99,4.9,4.92,0,0,0,0,0
4.88,4.67,4.86,4.9,4.73,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.1,5.0,5.0,4.78,4.5,0,0,0,0,0
4.26,4.96,4.83,4.83,4.61,0,0,0,0,0
4.61,4.6,4.61,4.96,4.52,0,0,0,0,0
4.92,4.98,4.98,4.82,4.77,0,0,0,0,0
4.67,5.0,5.0,4.0,5.0,0,0,0,0,0
4.73,4.99,4.99,4.67,4.86,0,0,0,0,0
4.81,4.77,4.89,4.86,4.76,0,0,0,0,0
3.0,5.0,5.0,4.5,4.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.52,5.0,4.97,4.91,4.85,0,0,0,0,0
4.5,5.0,5.0,4.0,4.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.83,4.64,4.77,4.59,4.59,0,0,0,0,0
4.24,4.48,4.64,4.64,4.24,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.95,4.93,5.0,4.99,4.91,0,0,0,0,0
4.71,4.87,4.85,4.53,4.56,0,0,0,0,0
4.94,4.92,4.94,4.69,4.98,0,0,0,0,0
4.67,5.0,4.83,5.0,5.0,0,0,0,0,0
4.8,4.84,4.86,4.75,4.7,0,0,0,0,0
4.58,4.88,4.96,5.0,4.65,0,0,0,0,0
2.5,5.0,5.0,5.0,4.5,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.88,4.8,4.97,4.56,4.73,0,0,0,0,0
4.6,5.0,5.0,4.6,4.7,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,4.75,4.5,4.5,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.87,4.96,4.98,4.99,4.87,0,0,0,0,0
4.86,4.71,5.0,4.86,4.57,0,0,0,0,0
4.92,5.0,5.0,4.98,4.95,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.69,4.96,4.92,5.0,4.87,0,0,0,0,0
3.5,4.5,4.5,2.0,4.0,0,0,0,0,0
4.81,4.92,4.91,4.64,4.72,0,0,0,0,0
4.85,4.84,4.92,4.64,4.78,0,0,0,0,0
3.0,5.0,5.0,3.0,4.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.71,4.93,4.93,4.93,4.64,0,0,0,0,0
3.67,5.0,4.67,4.67,4.0,0,0,0,0,0
3.0,5.0,4.0,4.0,3.5,0,0,0,0,0
3.63,4.88,4.63,4.25,4.13,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.89,4.97,4.97,4.71,4.97,0,0,0,0,0
4.79,4.95,5.0,4.95,4.89,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
3.67,4.67,4.67,4.0,4.33,0,0,0,0,0
4.7,4.89,4.9,4.78,4.4,0,0,0,0,0
4.45,4.91,4.97,4.67,4.76,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.71,4.94,4.86,4.76,4.69,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.81,4.48,4.68,4.93,4.45,0,0,0,0,0
4.39,4.83,4.88,4.78,4.61,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.0,4.67,5.0,4.67,4.67,0,0,0,0,0
4.67,5.0,5.0,4.33,5.0,0,0,0,0,0
4.71,4.71,4.86,4.86,4.86,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.97,4.97,5.0,4.89,4.94,0,0,0,0,0
4.86,4.91,4.99,4.88,4.91,0,0,0,0,0
5.0,5.0,5.0,4.6,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.38,4.57,4.95,4.71,4.57,0,0,0,0,0
4.09,4.73,4.64,4.36,4.27,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.81,4.85,4.78,4.59,4.51,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,4.92,0,0,0,0,0
4.89,5.0,5.0,5.0,4.94,0,0,0,0,0
4.78,4.7,4.87,4.92,4.69,0,0,0,0,0
4.87,4.99,4.99,4.93,4.95,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.79,4.82,4.71,4.72,4.66,0,0,0,0,0
4.84,4.81,4.91,4.67,4.7,0,0,0,0,0
4.82,5.0,5.0,4.73,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.86,4.87,4.87,4.95,4.74,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.47,4.87,4.83,4.45,4.35,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,4.0,4.5,5.0,4.5,0,0,0,0,0
4.63,4.88,5.0,4.75,4.75,0,0,0,0,0
4.94,4.99,4.91,4.61,4.91,0,0,0,0,0
4.6,5.0,4.6,4.0,4.6,0,0,0,0,0
5.0,5.0,5.0,4.5,5.0,0,0,0,0,0
5.0,5.0,5.0,4.67,5.0,0,0,0,0,0
4.67,5.0,5.0,4.67,4.67,0,0,0,0,0
4.88,4.95,4.98,4.98,4.88,0,0,0,0,0
4.73,5.0,5.0,4.82,4.64,0,0,0,0,0
3.79,4.38,4.59,4.11,4.1,0,0,0,0,0
5.0,5.0,4.92,4.92,4.85,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.85,4.87,4.87,4.9,4.78,0,0,0,0,0
4.56,4.88,4.82,4.86,4.53,0,0,0,0,0
4.08,4.76,4.82,4.68,4.34,0,0,0,0,0
4.74,4.84,4.8,4.74,4.67,0,0,0,0,0
4.67,5.0,5.0,5.0,4.67,0,0,0,0,0
5.0,4.831069160197588,5.0,4.73150141143259,5.0,0,1,0,1,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.76,4.85,4.85,4.97,4.63,0,0,0,0,0
4.75,5.0,5.0,5.0,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.5,5.0,5.0,5.0,5.0,0,0,0,0,0
4.24,5.0,4.76,4.41,4.18,0,0,0,0,0
4.56,4.79,4.78,4.67,4.54,0,0,0,0,0
4.55,4.74,4.62,4.59,4.46,0,0,0,0,0
4.6,4.48,4.73,5.0,4.57,0,0,0,0,0
4.88,4.95,4.93,4.78,4.9,0,0,0,0,0
4.55,4.72,4.9,4.98,4.62,0,0,0,0,0
4.73,5.0,5.0,4.55,4.91,0,0,0,0,0
4.94,5.0,5.0,4.96,4.94,0,0,0,0,0
4.5,5.0,5.0,5.0,5.0,0,0,0,0,0
4.44,4.59,4.26,4.64,4.24,0,0,0,0,0
5.0,5.0,5.0,4.73,5.0,0,0,0,0,0
4.71,4.51,4.72,4.96,4.45,0,0,0,0,0
4.88,4.86,4.96,4.84,4.9,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.93,4.91,4.93,4.88,4.88,0,0,0,0,0
4.25,5.0,5.0,4.25,4.5,0,0,0,0,0
4.55,4.69,4.63,4.89,4.36,0,0,0,0,0
4.52,4.95,4.95,4.65,4.81,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.51,4.84,4.78,4.52,4.43,0,0,0,0,0
4.75,5.0,5.0,4.8,4.88,0,0,0,0,0
3.95,4.68,4.74,4.79,4.0,0,0,0,0,0
4.57,4.71,4.71,5.0,4.57,0,0,0,0,0
5.0,4.86,4.88,4.72,4.88,0,0,0,0,0
4.96,5.0,4.98,4.83,4.88,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.72,4.98,4.96,4.89,4.93,0,0,0,0,0
4.57,4.68,4.7,4.45,4.27,0,0,0,0,0
4.45,4.84,4.84,4.56,4.51,0,0,0,0,0
4.91,4.91,4.85,4.74,4.91,0,0,0,0,0
4.73,4.94,4.96,4.69,4.76,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.83,4.96,4.96,4.63,4.83,0,0,0,0,0
4.58,4.55,4.67,4.99,4.47,0,0,0,0,0
5.0,5.0,4.2,4.8,4.4,0,0,0,0,0
4.81,4.88,4.96,4.54,4.65,0,0,0,0,0
4.92,4.94,4.9,4.76,4.72,0,0,0,0,0
5.0,4.86,5.0,4.57,5.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,4.549229847680984,1,1,1,1,1
4.88,4.96,4.96,4.72,4.72,0,0,0,0,0
4.6,4.92,4.94,4.8,4.78,0,0,0,0,0
4.91,5.0,5.0,4.82,4.91,0,0,0,0,0
4.71,4.77,4.87,4.79,4.65,0,0,0,0,0
4.64,4.85,4.94,4.89,4.76,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.5,5.0,5.0,4.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
4.75,5.0,4.0,4.75,4.25,0,0,0,0,0
5.0,4.0,3.0,5.0,4.0,0,0,0,0,0
4.646681938325982,4.831069160197588,4.849166372929133,4.73150141143259,0.0,1,1,1,1,0
4.0,3.5,4.5,5.0,4.0,0,0,0,0,0
4.89,4.97,5.0,4.49,4.95,0,0,0,0,0
4.89,4.88,4.87,4.96,4.78,0,0,0,0,0
4.94,4.97,5.0,4.74,4.84,0,0,0,0,0
4.5,5.0,5.0,4.5,5.0,0,0,0,0,0
4.92,4.92,4.96,4.88,4.96,0,0,0,0,0
5.0,5.0,5.0,5.0,5.0,0,0,0,0,0
5.0,5.0,5.0,4.71,5.0,0,0,0,0,0
4.25,5.0,5.0,5.0,5.0,0,0,0,0,0
4.46,4.74,4.7,4.86,4.57,0,0,0,0,0
5.0,4.97,5.0,4.9,4.98,0,0,0,0,0
4.27,4.91,4.73,4.45,4.45,0,0,0,0,0
4.98,5.0,5.0,4.91,4.98,0,0,0,0,0
4.85,5.0,5.0,4.76,4.93,0,0,0,0,0
5.0,5.0,5.0,4.67,4.67,0,0,0,0,0
4.85,4.94,4.94,4.69,4.95,0,0,0,0,0
4.57,4.8,4.84,4.69,4.54,0,0,0,0,0
5.0,5.0,5.0,4.89,4.96,0,0,0,0,0
4.99,5.0,5.0,4.92,5.0,0,0,0,0,0
4.8,4.9,4.95,4.85,4.85,0,0,0,0,0
4.7,4.93,4.9,4.84,4.62,0,0,0,0,0
4.84,4.98,4.98,4.93,4.91,0,0,0,0,0
4.9,4.92,4.92,4.62,4.85,0,0,0,0,0
4.89,4.93,4.94,4.76,4.75,0,0,0,0,0
5.0,5.0,5.0,4.6,4.8,0,0,0,0,0
4.95,5.0,5.0,4.82,4.95,0,0,0,0,0
